收容編號,進所日期,捕獲鄉鎮市,進所原因,年齡,性別,毛色,品種,體型,絕育,晶片號碼,位置,籠舍,url,image_url
093008,103年09月30日,"彌陀區  文安里",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,公舍-公3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19835&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/093008/DC9066F9B6564D5694DC5E670686FE03.JPG
0926A3,103年09月26日,"小港區  高坪6街",本所捕獲,"1-3 歲",公,棕,混種狗,大,否,無,壽山園區,大犬舍-待3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19783&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0926A3/CF159447B7F34268B68EC5863C4BE10E.JPG
091905,103年09月19日,"內門區  東勢巷",本所捕獲,3-7歲,公,黑,混種狗,大,否,無,燕巢園區,公舍-公2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19711&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091905/BF9D5BE384E44692950F4685B65B06E3.JPG
091813,103年09月18日,"阿蓮區  和平路",本所捕獲,"1-3 歲",公,黑,混種狗,中,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19682&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091813/99AA210897F34C18A44D6C55F4266050.JPG
0929A16,103年09月29日,"仁武區  高楠10街",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,壽山園區,大犬舍-待16,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19817&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0929A16/EAFEAD40A935469ABFDFAB6DEDAB057B.JPG
0926A4,103年09月26日,"小港區  十五路天池路",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,壽山園區,大犬舍-待4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19782&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0926A4/00A2745FE915494790961BADD6598D99.JPG
0919G3,103年09月19日,"左營區  軍港西碼頭",民眾送交,"1-3 歲",母,黑,混種狗,大,否,無,壽山園區,大犬舍-哺3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19692&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0919G3/1E4AE20BA0AB438887E3B4CDB89F73F7.JPG
0918A13,103年09月18日,"左營區  榮光街",民眾棄養,"1-3 歲",母,黃,混種狗,大,否,90013800046○○○○,壽山園區,大犬舍-待13,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19667&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0918A13/A13.JPG
0918A13-1,103年09月18日,"鹽埕區  光榮街 備註:10/3送燕巢",本所捕獲,3-7歲,母,黃,混種狗,大,否,無,壽山園區,大犬舍-待13,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19669&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0918A13/308C76FB2F404EECAAA5DB6D6557BEF8.JPG
091605,103年09月16日,"路竹區  環球路",本所捕獲,6月齡-1歲,母,花,混種狗,中,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19643&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091605/6814BE9A11234CCFB873D40F4A4F3C2A.JPG
091506,103年09月15日,"彌陀區  文安里",本所捕獲,3-7歲,母,花,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19621&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091506/79AA61596B6E4016BEFEBDB2F495E5F8.JPG
0908A20,103年09月08日,"左營區  左營大路 備註:12/22移到燕巢",本所捕獲,"1-3 歲",母,花,混種狗,大,否,無,壽山園區,大犬舍-待20,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19551&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0908A20/0F9CF037D37D437A8D7D1509A81E0FBA.JPG
091601,103年09月16日,"旗山區  花旗山莊",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19639&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091601/831162DFA5934DECB0691A60C26A5C92.JPG
091501,103年09月15日,"杉林區  公明巷",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19616&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091501/F0F65A2AAF9243EFA226A57B9F5D5BA0.JPG
091202,103年09月12日,"杉林區  月美里",本所捕獲,"1-3 歲",母,棕,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19608&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091202/0ADA3C43A1E74A18B07F8588FE22F621.JPG
0906A20-3,103年09月06日,"楠梓區  惠春街 備註:1/23送燕巢",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,壽山園區,大犬舍-待20,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19549&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0907A17/71BA9BE8FEB14DF5B22F77254C975275.JPG
091604,103年09月16日,"橋頭區  五林國小",本所捕獲,"1-3 歲",母,花,混種狗,中,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19642&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091604/38A88ABABC8E431C88D6B704D8422C28.JPG
091502,103年09月15日,"內門區  內興里",本所捕獲,3-7歲,公,黑,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19617&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091502/7D2CEB8C44E94EFDBD8CFE54CA76823C.JPG
091206,103年09月12日,"阿蓮區  復安里",本所捕獲,3-7歲,母,黃,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19606&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/091206/BCFE823C11334DBA8DBE3E4A1A315756.JPG
090412,103年09月04日,"茄萣區  清潔隊",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19519&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/090412/06C2D4A152734B499C989F124EAC2890.JPG
0904G4,103年09月04日,"鳳山區  福德街 備註:母帶9子",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,壽山園區,大犬舍-哺4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19506&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0904G4/61BAB2CED4C24ED786C06D3E8DDFAD27.JPG
082915,103年08月29日,"內門區  內門里",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19463&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082915/47F797FCC08A4588B6F26341C46D9027.JPG
082924,103年08月29日,"岡山區  忠孝路",本所捕獲,"1-3 歲",母,虎斑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19467&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082924/A9F4DF324CB846AEB0D2031104EE6DFA.JPG
08270,103年08月27日,"岡山區  大仁南路",本所捕獲,3-7歲,母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19445&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082701/1C35AD9CBDDD452A933D37B1DEE04CA9.JPG
090303,103年09月03日,"彌陀區  文安里",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19492&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/09030/EE2D36A98D6647B2A0E048C45A5385BE.JPG
082916,103年08月29日,"燕巢區  深水里",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19462&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082916/9C351DFD166343188EB9FB372FDAD355.JPG
082926,103年08月29日,"岡山區  河堤路",本所捕獲,3-7歲,母,黃,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19465&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082926/14CEA83B840644EB8B04099A6A1AFD25.JPG
082703,103年08月27日,"彌陀區  文安里",本所捕獲,3-7歲,公,黑,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19446&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082703/D77CC7687F1C494AB63AE11BA39C54A2.JPG
0901A4,103年09月01日,"大寮區  鳳林二路",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,壽山園區,大犬舍-待4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19479&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0901A4/709E1799519244368E9A82D6EC781929.JPG
082917,103年08月29日,"燕巢區  深水里",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19461&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082917/CD3B86870F394D749529602B754612CB.JPG
0829B10,103年08月29日,"左營區  文府國小",本所捕獲,"1-3 歲",母,黑,混種狗,大,,無,壽山園區,領養區-領10,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19468&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0829B10/EAB5ABDE9296498FA7EB47C15633462A.JPG
082704,103年08月27日,"岡山區  和平路",本所捕獲,3-7歲,公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19448&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082704/84810E8983FA453DBBD9B879EA0044C4.JPG
082705,103年08月27日,"岡山區  百米里",本所捕獲,3-7歲,公,黑,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19447&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082704/CDD5D937B9AB4B7EABC7BD0CBEFC330C.JPG
082504,103年08月25日,"橋頭區  甲樹路",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19413&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082504/108C51A6CB724264A50F64DA95B689D6.JPG
082009,103年08月20日,"茄萣區  文化路",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,燕巢園區,母舍-母3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19350&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082009/D5DD2E8D12A6484280EC592ECDBC7CD8.JPG
081522,103年08月15日,"梓官區  自強巷",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19323&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0815/9F8A7C23CC1447FE9F2C6CEACAA5DE66.JPG
0827H3,103年08月27日,"小港區  桂平街",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-幼3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19426&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0827H3/75B03D8B084E4C99B1A96D3929C4B5DF.JPG
082107,103年08月21日,"茂林區  茂林里",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19368&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082107/C9AE4EF63E724BF0A736EC9BE43D3C56.JPG
082010,103年08月20日,"茄萣區  金鑾路",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,燕巢園區,公舍-公3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19349&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/082010/9DFDB4C0B3A84B469AF813280DAA74D0.jpg
0815A3-2,103年08月15日,"左營區  左營海軍軍區 備註:12/22移到燕巢",民眾送交,"1-3 歲",公,黑,混種狗,中,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19287&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload//A3-2.JPG
0827Q2,103年08月27日,"小港區  桂平街",本所捕獲,3月齡以下,公,黃,混種狗,小,否,無,壽山園區,保區-保2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19427&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0827Q2/C153C2ACE8C04A508135C2BFA0F9A8B7.JPG
0821A5,103年08月21日,"小港區  鳳鼻頭 備註:12/22移到燕巢",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,壽山園區,大犬舍-待5,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19358&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0821A5/D5A3CF5F7B3E477F804FB56B14DBA036.JPG
081801,103年08月18日,"燕巢區  鳳雄里",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19327&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/081801/BC19C1AEC1624389B94C8294A65EFDDB.jpg
081402,103年08月14日,"旗山區  東平里",本所捕獲,3-7歲,公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19278&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/081401/A9BEC5A0507049F789D0CAAD88736664.JPG
081403,103年08月14日,"燕巢區  鳳雄里",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19279&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/081403/F47E4BC108C746B98A4F51C238328090.JPG
0806A19,103年08月06日,"仁武區  澄觀路 備註:1/22送燕巢",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,壽山園區,大犬舍-待19,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19196&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0806A19/7F7CE55EF9924BB9945028D3E693FA5D.JPG
080104,103年08月01日,"美濃區  德興里",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19172&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/080104/CA390A27FEC441E699A800726D202441.JPG
072105,103年07月21日,"岡山區  後協里",本所捕獲,"1-3 歲",母,白,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19020&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/072105/A91C022FDD244EE685D0C037D1D50FA1.JPG
081102,103年08月11日,"燕巢區  鳳雄里",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,燕巢園區,公舍-公2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19261&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/081102/BD71B6018E8B46FB8341AC9564AACDF0.JPG
080101,103年08月01日,"旗山區  大山里",本所捕獲,"1-3 歲",母,花,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19174&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/080101/E38368CEAF4C45EF8C5D491DC4321332.JPG
080111,103年08月01日,"橋頭區  中油廠",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19164&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/080111/37752D6EA5E846E5B4CD79AC3F616142.JPG
0714A19,103年07月14日,"鼓山區  中華一路 備註:1/22送燕巢",本所捕獲,"1-3 歲",母,棕,混種狗,大,否,無,壽山園區,大犬舍-待19,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=18919&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0714A19/553DC7E42FB7455ABEFBE4E1B304C455.JPG
081103,103年08月11日,"旗山區  東平里",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19260&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/081103/189E944CF11C49A59C2B7195A95DD564.JPG
080102,103年08月01日,"旗山區  國小",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19173&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/080102/CDFC4914AE56489F8EA7617CF9161587.JPG
073107,103年07月31日,"燕巢區  榮民之家",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=19153&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/073107/4C5C4BF50610436CAC9A766227949BD9.JPG
0707A4,103年07月07日,"前鎮區  明鳳三路",本所捕獲,6月齡-1歲,公,黃,混種狗,大,否,無,壽山園區,大犬舍-待4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=18824&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0707A4/95A45A5F547649C595B91EC40558E194.JPG
0703A17,103年07月03日,"仁武區  鳳仁路",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,壽山園區,大犬舍-待16,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=18775&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0703A17/A17.JPG
0212-2,103年02月12日,"湖內區  太爺里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8238&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8577/021202.JPG
0211-1,103年02月11日,"旗山區  華山路",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8188&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8527/021101.JPG
0211-12,103年02月11日,"彌陀區  舊港里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8201&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8540/021112.JPG
0701A5,103年07月01日,"大寮區  大德街",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,壽山園區,大犬舍-待5,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=18738&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0701A5/B060B7BEA9FE4BDE96695C920706EB0B.JPG
0212-3,103年02月12日,"湖內區  太爺里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8239&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8578/021203.JPG
0211-10,103年02月11日,"永安區  興達港",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8199&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8538/021110.JPG
0211-13,103年02月11日,"彌陀區  舊港里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8202&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8541/021113.JPG
0212-1,103年02月12日,"湖內區  太爺里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8237&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8576/021201.JPG
0212-4,103年02月12日,"湖內區  太爺里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8240&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8579/021204.JPG
0211-11,103年02月11日,"彌陀區  舊港里",本所捕獲,3-6月齡,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8200&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8539/021111.JPG
0211-14,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8203&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8542/021114.JPG
0211-15,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8204&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8543/021115.JPG
0211-18,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8219&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8558/021118.JPG
0211-20,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8216&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8555/021120.JPG
0211-23,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8213&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8552/021123.JPG
0211-16,103年02月11日,"永安區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8223&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8562/021116.JPG
0211-19,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8218&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8557/021119.JPG
0211-21,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8215&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8554/021121.JPG
0211-24,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,公,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8212&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8551/021124.JPG
0211-17,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8221&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8560/021117.JPG
0211-2,103年02月11日,"旗山區  華山路",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8189&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8528/021102.JPG
0211-22,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8214&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8553/021122.JPG
0211-25,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8210&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8549/021125.JPG
0211-26,103年02月11日,"彌陀區  文安里",本所捕獲,3月齡以下,母,,,小,,無,,-,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=8209&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/Origin/8548/021126.JPG
